(area_avaliacao) id;(area_avaliacao) nome;(area_avaliacao) codigo;(area_conhecimento) id;(area_conhecimento) nome;(area_conhecimento) codigo;(area_conhecimento) area_avaliacao_id;(programa) id;(programa) nome;(programa) codigo;(programa) uf;(programa) area_conhecimento_id;(programa) instituicao_id;(instituicao) id;(instituicao) nome;(instituicao) codigo;(instituicao) acronimo;(instituicao) endereco;(instituicao) distrito;(instituicao) cidade;(instituicao) estado;(instituicao) tipo;(instituicao) cep;(instituicao) caixa_postal;(instituicao) url;(instituicao) coordenadas;(curso) id;(curso) nome;(curso) situacao;(curso) nivel;(curso) nota_curso;(curso) data_recomendacao;(curso) data_inicio;(curso) programa_id
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;263;ADMINISTRAÇÃO DO DESENVOLVIMENTO DE NEGÓCIOS;33024014029P4;SP;2;174;174;UNIVERSIDADE PRESBITERIANA MACKENZIE;338737;UPM;Rua da Consolação 930;None;São Paulo;SP;None;01302907;None;https://www.mackenzie.br/pos-graduacao/mestrado-doutorado/sao-paulo-higienopolis/administracao-de-empresas/;-23.5476 -46.65263;366;ADMINISTRAÇÃO DO DESENVOLVIMENTO DE NEGÓCIOS;EM FUNCIONAMENTO;Mestrado Profissional;3;23/10/2015;05/08/2016;263
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;264;CONTROLADORIA E FINANÇAS EMPRESARIAIS;33024014024P2;SP;2;174;174;UNIVERSIDADE PRESBITERIANA MACKENZIE;338737;UPM;Rua da Consolação 930;None;São Paulo;SP;None;01302907;None;https://www.mackenzie.br/pos-graduacao/mestrado-doutorado/sao-paulo-higienopolis/administracao-de-empresas/;-23.5476 -46.65263;367;CONTROLADORIA E FINANÇAS EMPRESARIAIS;EM FUNCIONAMENTO;Mestrado Profissional;4;23/07/2007;01/01/2008;264
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;265;ADMINISTRAÇÃO;41006011002P0;SC;2;175;175;UNIVERSIDADE REGIONAL DE BLUMENAU;339097;FURB; FURB - Fundação Universidade Regional de Blumenau 140;None;Blumenau;SC;None;89012900;None;http://www.furb.br/ppgad;-26.90562 -49.0783;368;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;5;02/12/1999;01/01/1997;265
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;266;CIÊNCIAS CONTÁBEIS;41006011007P2;SC;2;175;175;UNIVERSIDADE REGIONAL DE BLUMENAU;339097;FURB; FURB - Fundação Universidade Regional de Blumenau 140;None;Blumenau;SC;None;89012900;None;http://www.furb.br/ppgad;-26.90562 -49.0783;369;CIÊNCIAS CONTÁBEIS;EM FUNCIONAMENTO;Mestrado;5;24/05/2005;01/01/2005;266
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;266;CIÊNCIAS CONTÁBEIS;41006011007P2;SC;2;175;175;UNIVERSIDADE REGIONAL DE BLUMENAU;339097;FURB; FURB - Fundação Universidade Regional de Blumenau 140;None;Blumenau;SC;None;89012900;None;http://www.furb.br/ppgad;-26.90562 -49.0783;370;Ciências Contábeis e Administração;EM FUNCIONAMENTO;Doutorado;5;17/04/2008;01/01/2008;266
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;267;Gestão Estratégica de Organizações;42010012007P9;RS;2;176;176;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;339140;URI;Rua Universidade das Missões 464;None;Santo Ângelo;RS;None;98802470;None;http://www.urisan.tche.br/mestradogestao/;-27.64835 -52.26831;371;GESTÃO ESTRATÉGICA DAS ORGANIZAÇOES;EM FUNCIONAMENTO;Mestrado Profissional;3;27/10/2010;01/01/2011;267
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;268;ADMINISTRAÇÃO;28013018004P9;BA;2;177;177;UNIVERSIDADE SALVADOR;338518;UNIFACS;Rua Doutor José Peroba 251;None;Salvador;BA;None;41770235;None;http://www.mestradoadm.unifacs.br;-12.98509 -38.45002;372;ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;4;28/01/2002;01/01/2000;268
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;2;ADMINISTRAÇÃO;60200006;149;269;ADMINISTRAÇÃO;40006018044P2;PR;2;178;178;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;339014;UTFPR;AV. SETE DE SETEMBRO, 3165 3165;None;Curitiba;PR;None;80230901;None;http://www.utfpr.edu.br;-25.43916 -49.26859;373;PROGRAMA DE PÓS-GRADUAÇÃO EM ADMINISTRAÇÃO;EM FUNCIONAMENTO;Mestrado;3;26/03/2015;01/03/2016;269
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;3;TURISMO;61300004;149;270;TURISMO;27005011001P8;SE;3;179;179;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;338501;IFS;Rua Francisco Portugal 150;None;Aracaju;SE;None;49020390;None;http://www.ifs.edu.br/;-10.9156 -37.06529;374;TURISMO;EM FUNCIONAMENTO;Mestrado Profissional;3;23/10/2015;02/05/2016;270
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;3;TURISMO;61300004;149;271;GESTÃO EM ALIMENTOS E BEBIDAS;33106010004P8;SP;3;180;180;UNIVERSIDADE ANHEMBI MORUMBI;338819;UAM;RUA CASA DO ATOR 294;None;São Paulo;SP;None;04546001;None;http://portal.anhembi.br/mestradoprofissional/;-23.60015 -46.67709;375;GESTÃO EM ALIMENTOS E BEBIDAS (A&B);EM FUNCIONAMENTO;Mestrado Profissional;3;11/12/2015;01/03/2016;271
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;3;TURISMO;61300004;149;272;HOSPITALIDADE;33106010001P9;SP;3;180;180;UNIVERSIDADE ANHEMBI MORUMBI;338819;UAM;RUA CASA DO ATOR 294;None;São Paulo;SP;None;04546001;None;http://portal.anhembi.br/mestradoprofissional/;-23.60015 -46.67709;376;HOSPITALIDADE;EM FUNCIONAMENTO;Mestrado;4;21/11/2001;01/08/2002;272
149;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27;3;TURISMO;61300004;149;272;HOSPITALIDADE;33106010001P9;SP;3;180;180;UNIVERSIDADE ANHEMBI MORUMBI;338819;UAM;RUA CASA DO ATOR 294;None;São Paulo;SP;None;04546001;None;http://portal.anhembi.br/mestradoprofissional/;-23.60015 -46.67709;377;HOSPITALIDADE;EM FUNCIONAMENTO;Doutorado;4;12/12/2014;04/03/2015;272
151;ARQUITETURA, URBANISMO E DESIGN;29;6;ARQUITETURA E URBANISMO;60400005;151;273;ARQUITETURA;33248010001P0;SP;6;184;184;CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO;338960;FEBASP;Rua Dr. Álvaro Alvim 90;None;São Paulo;SP;None;04018010;None;http://www.belasartes.br;-23.58932 -46.64034;378;ARQUITETURA;EM FUNCIONAMENTO;Mestrado Profissional;3;14/12/2016;28/08/2017;273
151;ARQUITETURA, URBANISMO E DESIGN;29;6;ARQUITETURA E URBANISMO;60400005;151;274;ARQUITETURA E URBANISMO;53005015003P4;DF;6;185;185;CENTRO UNIVERSITÁRIO DE BRASÍLIA;339268;UNICEUB;SEPN 707/907, CAMPUS DO UNICEUB S/N;None;Brasília;DF;None;70790075;None;http://www.uniceub.br/curso/mestrado;-15.78791 -47.8782;379;ARQUITETURA E URBANISMO;EM FUNCIONAMENTO;Mestrado;3;03/06/2016;09/11/2016;274
151;ARQUITETURA, URBANISMO E DESIGN;29;6;ARQUITETURA E URBANISMO;60400005;151;275;ARQUITETURA E URBANISMO;50014013001P9;MT;6;186;186;CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE;339205;UNIVAG;Rua Professor Doutor Euryclides de Jesus Zerbini, 1516 ;None;Campinas;SP;None;13.087-571;None;http://www.puc-campinas.edu.br; ;380;ARQUITETURA E URBANISMO;EM PROJETO;Mestrado;A;12/12/2018;-;275
151;ARQUITETURA, URBANISMO E DESIGN;29;6;ARQUITETURA E URBANISMO;60400005;151;276;Arquitetura e Urbanismo;42043018004P4;RS;6;187;187;CENTRO UNIVERSITÁRIO RITTER DOS REIS;339167;UNIRITTER;Avenida Manoel Elias 2001;None;Porto Alegre;RS;None;91240261;None;http://uniritter.edu.br/mestrado/mestrado-em-arquitetura-e-urbanismo;-30.03341 -51.12234;381;Arquitetura e Urbanismo;EM FUNCIONAMENTO;Mestrado;4;28/03/2012;01/01/2013;276
151;ARQUITETURA, URBANISMO E DESIGN;29;7;DESENHO INDUSTRIAL;61200000;151;277;DESIGN DE ARTEFATOS DIGITAIS;13012002001P6;AM;7;189;189;CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE;331146;CESAR;Rua Belo Horizonte 19;None;Manaus;AM;None;69057060;None;https://www.cesar.org.br;-3.11407 -60.0106;382;DESIGN DE ARTEFATOS DIGITAIS;EM FUNCIONAMENTO;Mestrado Profissional;3;11/12/2015;05/11/2016;277
151;ARQUITETURA, URBANISMO E DESIGN;29;7;DESENHO INDUSTRIAL;61200000;151;278;DESIGN;25019015002P6;PE;7;190;190;CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE;338458;CESAR;RUA BIONE 220;None;Recife;PE;None;50030390;None;http://www.cesar.edu.br/;-8.0583 -34.8719;383;Design;EM FUNCIONAMENTO;Mestrado Profissional;3;11/09/2013;01/01/2014;278
152;ARTES;11;8;ARTES;80300006;152;279;ARTES;35009004001P0;SP;8;192;192;ESCOLA SUPERIOR DE ARTES CÉLIA HELENA;316176;ESCH;Avenida São Gabriel 462;None;São Paulo;SP;None;01435000;None;https://www.celiahelena.com.br/;-23.57903 -46.67073;384;ARTES DA CENA;EM FUNCIONAMENTO;Mestrado Profissional;3;26/03/2015;17/04/2017;279
152;ARTES;11;8;ARTES;80300006;152;280;ARTES;22008012075P7;CE;8;193;193;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;338386;IFCE; Av. 13 de Maio 2081;None;Fortaleza;CE;None;60040531;None;http://www.ifce.edu.br;0.00687 -0.01892;385;MESTRADO PROFISSIONAL EM ARTES;EM FUNCIONAMENTO;Mestrado Profissional;3;30/11/2016;06/03/2017;280
153;ASTRONOMIA / FÍSICA;3;9;ASTRONOMIA;10400001;153;281;ASTROFÍSICA;33010013010P4;SP;9;195;195;INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS;338723;INPE;AVENIDA DOS ASTRONAUTAS 1758;None;São José dos Campos;SP;None;12227010;None;http://www.inpe.br/pos_graduacao/cursos/ast/;-23.20733 -45.86125;386;ASTROFÍSICA;EM FUNCIONAMENTO;Mestrado;4;17/04/1996;01/01/1994;281
153;ASTRONOMIA / FÍSICA;3;9;ASTRONOMIA;10400001;153;281;ASTROFÍSICA;33010013010P4;SP;9;195;195;INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS;338723;INPE;AVENIDA DOS ASTRONAUTAS 1758;None;São José dos Campos;SP;None;12227010;None;http://www.inpe.br/pos_graduacao/cursos/ast/;-23.20733 -45.86125;387;ASTROFÍSICA;EM FUNCIONAMENTO;Doutorado;4;17/04/1996;01/01/1994;281
153;ASTRONOMIA / FÍSICA;3;9;ASTRONOMIA;10400001;153;282;ASTRONOMIA;31013015001P9;RJ;9;196;196;OBSERVATÓRIO NACIONAL;338594;ON;RUA GENERAL JOSÉ CRISTINO 77;None;Rio de Janeiro;RJ;None;20921400;None;http://www.on.br/;-22.89504 -43.2257;388;ASTRONOMIA;EM FUNCIONAMENTO;Mestrado;6;-;01/01/1969;282
153;ASTRONOMIA / FÍSICA;3;9;ASTRONOMIA;10400001;153;282;ASTRONOMIA;31013015001P9;RJ;9;196;196;OBSERVATÓRIO NACIONAL;338594;ON;RUA GENERAL JOSÉ CRISTINO 77;None;Rio de Janeiro;RJ;None;20921400;None;http://www.on.br/;-22.89504 -43.2257;389;ASTRONOMIA;EM FUNCIONAMENTO;Doutorado;6;-;01/01/1975;282
153;ASTRONOMIA / FÍSICA;3;9;ASTRONOMIA;10400001;153;283;ASTROFÍSICA E FÍSICA COMPUTACIONAL;33052018007P3;SP;9;197;197;UNIVERSIDADE CIDADE DE SÃO PAULO;338765;UNICID;RUA CESÁRIO GALENO, 448/475 ;None;São Paulo;SP;None;03071000;None;http://www.unicid.edu.br; ;390;ASTROFÍSICA E FÍSICA COMPUTACIONAL;EM FUNCIONAMENTO;Doutorado;A;14/12/2018;01/03/2019;283
153;ASTRONOMIA / FÍSICA;3;9;ASTRONOMIA;10400001;153;284;ASTROFÍSICA E FÍSICA COMPUTACIONAL;33078017008P1;SP;9;198;198;UNIVERSIDADE CRUZEIRO DO SUL;338791;UNICSUL;Rua Galvão Bueno 868;None;São Paulo;SP;None;01506000;None;http://www.cruzeirodosul.edu.br/pos-graduacao-pesquisa-extensao/mestrado-e-doutorado/astrofisica-e-fisica-computacional/curso/apresentacao/;-23.56335 -46.63497;391;Astrofísica e Física Computacional;EM FUNCIONAMENTO;Mestrado;4;24/07/2007;01/01/2008;284
153;ASTRONOMIA / FÍSICA;3;10;FÍSICA;10500006;153;285;FÍSICA;31009018003P8;RJ;10;200;200;CENTRO BRASILEIRO DE PESQUISAS FÍSICAS;338590;CBPF;RUA DR. XAVIER SIGAUD, 150 150;None;Rio de Janeiro;RJ;None;22290180;None;http://WWW.CBPF.BR;-22.95411 -43.17506;392;FÍSICA;EM FUNCIONAMENTO;Mestrado Profissional;4;24/05/2000;01/01/1999;285
153;ASTRONOMIA / FÍSICA;3;10;FÍSICA;10500006;153;286;FÍSICA;31009018001P5;RJ;10;200;200;CENTRO BRASILEIRO DE PESQUISAS FÍSICAS;338590;CBPF;RUA DR. XAVIER SIGAUD, 150 150;None;Rio de Janeiro;RJ;None;22290180;None;http://WWW.CBPF.BR;-22.95411 -43.17506;393;FÍSICA;EM FUNCIONAMENTO;Mestrado;7;-;01/01/1962;286
153;ASTRONOMIA / FÍSICA;3;10;FÍSICA;10500006;153;286;FÍSICA;31009018001P5;RJ;10;200;200;CENTRO BRASILEIRO DE PESQUISAS FÍSICAS;338590;CBPF;RUA DR. XAVIER SIGAUD, 150 150;None;Rio de Janeiro;RJ;None;22290180;None;http://WWW.CBPF.BR;-22.95411 -43.17506;394;FÍSICA;EM FUNCIONAMENTO;Doutorado;7;-;01/01/1962;286
154;BIODIVERSIDADE;7;14;ZOOLOGIA;20400004;154;287;Biodiversidade e Saúde;31010016028P5;RJ;14;205;205;FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ;338591;FIOCRUZ;Av. Brasil 4365;None;Rio de Janeiro;RJ;None;21041360;None;http://pgbs.ioc.fiocruz.br;-22.87754 -43.24409;395;Biodiversidade e Saúde;EM FUNCIONAMENTO;Mestrado;5;26/10/2010;01/01/2011;287
154;BIODIVERSIDADE;7;14;ZOOLOGIA;20400004;154;287;Biodiversidade e Saúde;31010016028P5;RJ;14;205;205;FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ;338591;FIOCRUZ;Av. Brasil 4365;None;Rio de Janeiro;RJ;None;21041360;None;http://pgbs.ioc.fiocruz.br;-22.87754 -43.24409;396;Biodiversidade e Saúde;EM FUNCIONAMENTO;Doutorado;5;26/10/2010;01/01/2011;287
155;BIOTECNOLOGIA;48;15;BIOTECNOLOGIA;90400003;155;288;BIOTECNOLOGIA INDUSTRIAL;33002088003P7;SP;15;207;207;ESCOLA DE ENGENHARIA DE LORENA;338695;EEL-USP;Estrada Municipal do Campinho, S/N;None;Lorena;SP;None;12602810;None;http://www.eel.usp.br/cpg/bio/;-22.69821 -45.11778;397;BIOTECNOLOGIA INDUSTRIAL;EM FUNCIONAMENTO;Mestrado;5;26/06/1993;01/01/1994;288
155;BIOTECNOLOGIA;48;15;BIOTECNOLOGIA;90400003;155;288;BIOTECNOLOGIA INDUSTRIAL;33002088003P7;SP;15;207;207;ESCOLA DE ENGENHARIA DE LORENA;338695;EEL-USP;Estrada Municipal do Campinho, S/N;None;Lorena;SP;None;12602810;None;http://www.eel.usp.br/cpg/bio/;-22.69821 -45.11778;398;BIOTECNOLOGIA INDUSTRIAL;EM FUNCIONAMENTO;Doutorado;5;07/12/2000;01/01/2000;288
155;BIOTECNOLOGIA;48;15;BIOTECNOLOGIA;90400003;155;289;Biotecnologia e Atenção Básica de Saúde;21009015001P7;PI;15;208;208;FACULDADE INTEGRAL DIFERENCIAL;338375;FACID;Rua Veterinária Bugyja Brito 1354;None;Teresina;PI;None;64051410;None;https://www.wyden.com.br/facid/cursos/mestrado/saude/biotecnologia-e-atencao-basica-de-saude;-5.0686 -42.77983;399;Biotecnologia e Atenção  Básica de Saúde;EM FUNCIONAMENTO;Mestrado Profissional;3;03/07/2013;15/02/2019;289
155;BIOTECNOLOGIA;48;15;BIOTECNOLOGIA;90400003;155;290;BIOTECNOLOGIA;28048016002P3;BA;15;209;209;FACULDADE MARIA MILZA;338551;FAMAM; Rodovia BR 101   Km 215;None;Governador Mangabeira;BA;None;44350000;None;http://www.famam.com.br;-12.6096 -39.07671;400;BIOTECNOLOGIA;EM FUNCIONAMENTO;Mestrado Profissional;A;26/09/2018;29/01/2019;290
155;BIOTECNOLOGIA;48;15;BIOTECNOLOGIA;90400003;155;291;BIOTECNOLOGIA E GESTÃO DA INOVAÇÃO;32145012001P7;MG;15;210;210;FUNDAÇÃO EDUCACIONAL MONSENHOR MESSIAS;338255;UNIFEMM;AV MARECHAL CASTELO BRANCO 2765;None;Sete Lagoas;MG;None;35701242;None;http://www.unifemm.edu.br/sitio/index.html;-19.4818 -44.26737;401;Biotecnologia e Gestão da Inovação;EM FUNCIONAMENTO;Mestrado Profissional;3;27/02/2013;14/03/2014;291
155;BIOTECNOLOGIA;48;15;BIOTECNOLOGIA;90400003;155;292;BIOTECNOLOGIA;32148011001P6;MG;15;211;211;FUNDAÇÃO EZEQUIEL DIAS;338257;FUNED;Rua Conde Pereira Carneiro 80;None;Belo Horizonte;MG;None;30510010;None;http://www.funed.mg.gov.br;-15.78791 -47.8782;402;BIOTECNOLOGIA;EM FUNCIONAMENTO;Mestrado Profissional;A;26/09/2018;11/03/2019;292
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;293;Poder Legislativo;53037014001P0;DF;18;215;215;CENTRO DE FORMAÇÃO, TREINAMENTO E APERFEIÇOAMENTO;339299;CEFOR; Câmara dos Deputados sn;None;Brasília;DF;None;70160900;None;http://www.camara.leg.br/posgraduacao;-15.79392 -47.86416;403;Poder Legislativo;EM FUNCIONAMENTO;Mestrado Profissional;4;25/10/2011;01/01/2013;293
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;294;DIREITOS HUMANOS, CIDADANIA E VIOLÊNCIA;53017013001P6;DF;18;216;216;CENTRO UNIVERSITÁRIO EURO-AMERICANO;339279;UNIEURO;SCES - Trecho O - Conj. 05 - L4 Sul - Av. Nações Conjunto 05;None;Brasília;DF;None;70200001;None;http://www.unieuro.edu.br;-15.84216 -47.91426;404;DIREITOS HUMANOS, CIDADANIA E VIOLÊNCIA;EM FUNCIONAMENTO;Mestrado;3;15/09/2005;01/01/2006;294
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;295;CIÊNCIAS MILITARES;31098010001P5;RJ;18;217;217;ESCOLA DE COMANDO E ESTADO-MAIOR DO EXÉRCITO;338679;ECEME;PRAÇA GENERAL TIBÚRCIO 125;None;Rio de Janeiro;RJ;None;22290270;None;http://www.eceme.ensino.eb.br/ppgcm;-22.95402 -43.16581;405;Ciências Militares;EM FUNCIONAMENTO;Mestrado;4;20/11/2012;01/01/2013;295
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;295;CIÊNCIAS MILITARES;31098010001P5;RJ;18;217;217;ESCOLA DE COMANDO E ESTADO-MAIOR DO EXÉRCITO;338679;ECEME;PRAÇA GENERAL TIBÚRCIO 125;None;Rio de Janeiro;RJ;None;22290270;None;http://www.eceme.ensino.eb.br/ppgcm;-22.95402 -43.16581;406;CIÊNCIAS MILITARES;EM FUNCIONAMENTO;Doutorado;4;03/06/2016;06/06/2016;295
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;296;Estudos Marítimos;31070019001P0;RJ;18;218;218;ESCOLA DE GUERRA NAVAL;338651;EGN;Avenida Pasteur 480;None;Rio de Janeiro;RJ;None;22290255;None;http://www.marinha.mil.br/ppgem/;-22.95463 -43.16747;407;Estudos Marítimos;EM FUNCIONAMENTO;Mestrado Profissional;5;16/07/2013;01/01/2014;296
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;296;Estudos Marítimos;31070019001P0;RJ;18;218;218;ESCOLA DE GUERRA NAVAL;338651;EGN;Avenida Pasteur 480;None;Rio de Janeiro;RJ;None;22290255;None;http://www.marinha.mil.br/ppgem/;-22.95463 -43.16747;408;DOUTORADO PROFISSIONAL EM ESTUDOS MARÍTIMOS;EM PROJETO;Doutorado Profissional;5;06/12/2018;-;296
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;297;SEGURANÇA INTERNACIONAL E DEFESA;33324000001P2;RJ;18;219;219;ESCOLA SUPERIOR DE GUERRA;331211;ESG;Fortaleza de São João - Av. João Luiz Alves, s/nº ;None;Rio de Janeiro;RJ;None;22291090;None;http://www.esg.br; ;409;SEGURANÇA INTERNACIONAL E DEFESA;EM FUNCIONAMENTO;Mestrado;A;26/10/2018;18/03/2019;297
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;298;GOVERNANÇA E DESENVOLVIMENTO;53013018001P0;DF;18;220;220;FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA;339276;ENAP;Setor de Áreas Isoladas Sul 2A;None;Brasília;DF;None;70610900;None;http://www.enap.gov.br;-15.78791 -47.8782;410;GOVERNANÇA E DESENVOLVIMENTO;EM FUNCIONAMENTO;Mestrado Profissional;3;30/09/2016;13/01/2017;298
158;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;39;18;CIÊNCIA POLÍTICA;70900000;158;299;POLÍTICAS PÚBLICAS E GOVERNO;53062000001P8;DF;18;221;221;FUNDAÇÃO GETÚLIO VARGAS, BRASÍLIA;341393;FGV/BSB;SGAN 602 Módulo A, B e C ;None;Brasília;DF;None;70.830-051;None;http://portal.fgv.br/; ;411;POLÍTICAS PÚBLICAS E GOVERNO;EM PROJETO;Mestrado;A;17/10/2018;-;299
159;CIÊNCIAS AGRÁRIAS I;42;19;AGRONOMIA;50100009;159;300;Agronegócio;33128014001P5;SP;19;223;223;ESCOLA DE ECONOMIA DE SÃO PAULO DA FUNDAÇÃO GETÚLIO VARGAS;338840;EESP/FGV;Rua Itapeva 474;None;São Paulo;SP;None;01332000;None;http://www.fgv.br/eesp;-23.55995 -46.65337;412;Agronegócio;EM FUNCIONAMENTO;Mestrado Profissional;4;13/12/2007;01/01/2008;300
159;CIÊNCIAS AGRÁRIAS I;42;21;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;50200003;159;301;CIÊNCIAS DE FLORESTAS TROPICAIS;12002011006P9;AM;21;226;226;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;338281;INPA;Avenida André Araújo 2.936;None;Manaus;AM;None;69067375;None;http://pg.inpa.gov.br/cft/cft.htm;-3.09492 -59.98856;413;CIÊNCIAS DE FLORESTAS TROPICAIS;EM FUNCIONAMENTO;Mestrado;5;-;01/01/1980;301
159;CIÊNCIAS AGRÁRIAS I;42;21;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;50200003;159;301;CIÊNCIAS DE FLORESTAS TROPICAIS;12002011006P9;AM;21;226;226;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;338281;INPA;Avenida André Araújo 2.936;None;Manaus;AM;None;69067375;None;http://pg.inpa.gov.br/cft/cft.htm;-3.09492 -59.98856;414;CIÊNCIAS DE FLORESTAS TROPICAIS;EM FUNCIONAMENTO;Doutorado;5;19/11/2003;01/01/2004;301
159;CIÊNCIAS AGRÁRIAS I;42;21;RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL;50200003;159;302;Gestão de Áreas Protegidas na Amazônia;12002011012P9;AM;21;226;226;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;338281;INPA;Avenida André Araújo 2.936;None;Manaus;AM;None;69067375;None;http://pg.inpa.gov.br/cft/cft.htm;-3.09492 -59.98856;415;Gestao de Áreas Protegidas na Amazônia;EM FUNCIONAMENTO;Mestrado Profissional;3;26/02/2010;01/01/2010;302
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;303;MEIO AMBIENTE;21014000039P9;MA;22;228;228;ASSOCIAÇÃO DE ENSINO SUPERIOR CEUMA, MANTENEDORA;315743;UNICEUMA;Rua Josué Montello 01;None;São Luís;MA;None;65075120;None;http://www.uniceuma.br;-2.50283 -44.28521;416;MESTRADO EM MEIO AMBIENTE;EM FUNCIONAMENTO;Mestrado;3;11/04/2016;01/08/2016;303
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;304;TECNOLOGIA AMBIENTAL;25017012001P7;PE;22;229;229;ASSOCIAÇÃO INSTITUTO DE TECNOLOGIA DE PERNAMBUCO;338456;ITEP;AV. PROFESSOR LUIZ FREIRE 700;None;Recife;PE;None;50740545;None;http://www.itep.br;-8.05797 -34.9521;417;TECNOLOGIA AMBIENTAL;EM FUNCIONAMENTO;Mestrado Profissional;4;10/02/2004;01/01/2004;304
160;CIÊNCIAS AMBIENTAIS;49;22;CIÊNCIAS AMBIENTAIS;90500008;160;305;Uso Sustentável de Recursos Naturais em Regiões Tropicais;15024016001P1;PA;22;230;230;ASSOCIAÇÃO INSTITUTO TECNOLÓGICO VALE - DESENVOLVIMENTO SUSTENTÁVEL;338329;ITV DS;RUA BOAVENTURA DA SILVA 955;None;Belém;PA;None;66055090;None;http://www.itv.org/pt;-1.44685 -48.48221;418;Uso Sustentável de Recursos Naturais em Regiões Tropicais;EM FUNCIONAMENTO;Mestrado Profissional;3;12/12/2012;01/01/2013;305
